SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601168.SH,601168,西部矿业,10054349,通用,2002-12-31 00:00:00,年报,2002年报,58001001,2006-06-12 00:00:00,2006-06-12 00:00:00,CNY,716316396.34,,716316396.34,,,,,,,,,,,,627437938.91,,508884467.81,,,,,,,,,,,,,,,,,,,,3200129.94,,46022539.11,,51438523.21,,,,17892278.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910583.83,,89789041.26,,151659.06,,,,215966.86,,,,,,0.0,,89724733.46,,13391571.64,,,,0.0,,,,76333161.82,,,,,,,,76292502.68,,40659.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2003-12-31 00:00:00,年报,2003年报,58001001,2006-06-12 00:00:00,2006-06-12 00:00:00,CNY,956511141.63,33.5319345637,955431815.62,33.381257291,,,,,,,1079326.01,,,,772876258.32,23.1797139431,633084703.91,24.4063719678,,,,,,,,,,,,,,,,,,,4476728.37,39.8920810697,30004486.33,-34.8048001909,87877025.26,70.838935055,,,17433314.45,-2.5651533497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183634883.31,104.5181469064,142920.74,-5.7618186477,,,1177784.3,445.3541807294,,,,,,,182600019.75,103.5113537912,30075366.35,124.5842919599,,,,,,,152524653.4,99.8144053821,,,,,,,154230609.07,102.1569664806,-1705955.67,-4295.7495165909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601168.SH,601168,西部矿业,10054349,通用,2004-12-31 00:00:00,年报,2004年报,58001001,2006-06-12 00:00:00,2007-06-25 00:00:00,CNY,1844785286.0,92.8660530662,1844785286.0,93.0839287368,,,,,,,,,,,1487996051.0,92.5270746749,1207914510.0,90.7982458808,,,,,,,,,,,,,,,,,,,7598584.0,69.7352032998,43564297.0,45.1926106012,151589702.0,72.5020863548,,,66516532.0,281.5483979869,,,,,10812426.0,,,,,,,,28010000.0,,3097281.0,,,,,,,,,,,,,,,,0.0,,384799235.0,109.5458270586,866465.0,506.2556071288,,,1029006.0,-12.6320498584,3233.0,,,,0.0,,384636694.0,110.6443879506,80500175.0,167.6614943379,,,,,,,304136519.0,99.4015473698,,,,,,,307334780.0,99.2696403478,-3198261.0,-87.4762079838,287879912.0,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601168.SH,601168,西部矿业,10054349,通用,2005-06-30 00:00:00,中报,2005中报,58001001,2006-07-14 00:00:00,2006-07-14 00:00:00,CNY,1495360990.29,,1495360990.29,,,,,,,,,,,,1196149416.97,,983544656.51,,,,,,,,,,,,,,,,,,,,9039901.99,,39395598.92,,95403027.1,,,,68766232.45,,,,,,,,,,,,,,-1120538.43,,,,,,,,,,,,,,,,,,3797729.09,,301888763.98,,7359.1,,,,1496220.59,,,,,,0.0,,300399902.49,,38792245.81,,,,0.0,,,,261607656.68,,,,,,,,259848601.22,,1759055.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2005-09-30 00:00:00,三季报,2005三季报,58001001,2006-10-16 00:00:00,2006-10-16 00:00:00,CNY,2467382143.25,,2467382143.25,,,,,,,,,,,,2042102255.82,,1661391273.2,,,,,,,,,,,,,,,,,,,,12745961.94,,64294701.45,,179302164.14,,,,124368155.09,,,,,,,,,,,,,,-933773.95,,,,,,,,,,,,,,,,,,12364834.05,,436710947.53,,328626.1,,,,2827983.54,,,,,,0.0,,434211590.09,,87510565.63,,,,0.01,,,,346701024.47,,,,,,,,346685614.01,,15410.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2005-12-31 00:00:00,年报,2005年报,58001001,2006-06-12 00:00:00,2007-06-25 00:00:00,CNY,4616137823.0,150.2262923513,4616137823.0,150.2262923513,,,,,,,,,,,3993239234.0,168.3635639568,3422087371.0,183.3054278816,,,,,,,,,,,,,,,,,,,17249557.0,127.0101508386,90683190.0,108.1594246775,321461045.0,112.0599491646,,,138492520.0,108.2076678321,,,,,3265551.0,-69.7981655551,,,,,,,19773396.0,-29.4059407355,19438257.0,527.5910064344,,,,,,,,,,,,,,,0.0,,642671985.0,67.0148811496,298206.0,-65.5836069547,,,11703815.0,1037.3903553526,6344706.0,196148.252397154,,,0.0,,631266376.0,64.1201647807,109622348.0,36.1765337777,,,,,,,521644028.0,71.5164064201,,,,,,,524330667.0,70.6057046326,-2686639.0,15.9968808049,534344253.0,85.6135946714,,,,,1.64,42.6086956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601168.SH,601168,西部矿业,10054349,通用,2006-03-31 00:00:00,一季报,2006一季报,58001001,2007-04-13 00:00:00,2007-04-13 00:00:00,CNY,1183167058.22,,1183167058.22,,,,,,,,,,,,911396998.02,,755540663.08,,,,,,,,,,,,,,,,,,,,6053148.8,,24859225.0,,67627276.15,,,,57316684.99,,,,,,,,,,,,,,22126328.2,,,,,,,,,,,,,,,,,,,,293896388.4,,2007748.0,,,,1226749.75,,,,,,,,294677386.65,,31559297.41,,,,,,,,263118089.24,,,,,,,,253307408.54,,9810680.7,,,,,,,,0.79,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2006-06-30 00:00:00,中报,2006中报,58001001,2007-08-18 00:00:00,2007-08-18 00:00:00,CNY,2828980412.0,89.1837777212,2828980412.0,89.1837777212,,,,,,,,,,,2168911202.0,81.3244375016,1790942001.0,82.0905628581,,,,,,,,,,,,,,,,,,,17447331.0,93.0035416236,47502744.0,20.5788090605,176953585.0,85.4800527603,,,129631980.0,88.5110982258,,,,,6433561.0,,,,,,,,21188368.0,1990.9095335534,-1400680.0,,,,,,,,,,,,,,,,,,681257578.0,125.6650989651,2421150.0,32800.0828905709,,,2239741.0,49.6932347389,,,,,,,681438987.0,126.8439441397,104664653.0,169.8081815439,,,,,,,576774334.0,120.473032525,,,,,,,552475174.0,112.6142574584,24299160.0,1281.3754342913,533121136.0,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2006-09-30 00:00:00,三季报,2006三季报,58001001,2006-10-16 00:00:00,2006-10-16 00:00:00,CNY,5042805105.03,104.3787630881,5042805105.03,104.3787630881,,,,,,,,,,,3755357815.11,83.8966586716,3241879757.3,95.1304192814,,,,,,,,,,,,,,,,,,,24966505.54,95.8777662881,74280121.96,15.5307051511,250726208.44,39.8344574604,,,163505221.87,31.4687202296,,,,,,,,,,,,,62984523.66,6845.1575041261,,,,,,,,,,,,,,,,,1097405.4,-91.1247866687,1351529218.98,209.4791249508,2820203.11,758.1798919806,,,4914530.13,73.7821334703,,,,,17555620.0,,1366990511.96,214.8212860179,246785791.26,182.0068519537,,,0.0,-100.0,,,1120204720.7,223.1039545996,,,,,,,1110971429.67,220.4550130649,9233291.03,59815.7392446429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2006-12-31 00:00:00,年报,2006年报,58001001,2007-06-25 00:00:00,2008-04-10 00:00:00,CNY,8221883320.0,78.1117383245,8221883320.0,78.1117383245,,,,,,,,,,,6152253982.0,54.0667518644,5304070149.0,54.9951703147,,,,,,,,,,,,,,,,,,,32672025.0,89.4079076929,131645541.0,45.170831551,434703119.0,35.2273084908,,,175999276.0,27.0821528845,,,,,73163872.0,2140.4755583361,,,,,-66401524.0,,28533276.0,44.3013430773,-22048357.0,-213.4276442584,,,,,,,,,,,,,,,0.0,,2031761090.0,216.1427816089,13458039.0,4413.0007444518,,,52851919.0,351.5785579318,36845960.0,480.7354982248,,,0.0,,1992367210.0,215.6143405934,392625564.0,258.1619725934,,,,,,,1599741646.0,206.6730490778,,,,,,,1538866329.0,193.4915742779,60875317.0,2365.8539908041,1567361610.0,193.3243131558,,,,,0.8,-51.2195121951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601168.SH,601168,西部矿业,10054349,通用,2007-03-31 00:00:00,一季报,2007一季报,58001001,2008-04-26 00:00:00,2008-04-26 00:00:00,CNY,1410947950.0,19.2517945963,1410947950.0,19.2517945963,,,,,,,,,,,958479788.0,5.166002311,770843723.0,2.0254449122,,,,,,,,,,,,,,,,,,,9414601.0,55.5322908963,19820859.0,-20.2675908038,99352016.0,46.9111601946,,,59048589.0,3.0216402262,,,,,,,,,,,,,2551732.0,-88.4674403411,,,,,,,,,,,,,,,,,,,455019894.0,54.823234296,691163.0,-65.5752116301,,,2915476.0,137.6585770651,,,,,,,452795581.0,53.6580686247,69300370.0,119.5878098922,,,,,,,383495211.0,45.7502264887,,,,,,,368225297.0,45.3669670075,15269914.0,55.6458156874,,,,,,,0.19,-75.9493670886,1.2,51.8987341772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2007-06-30 00:00:00,中报,2007中报,58001001,2008-07-30 00:00:00,2008-07-30 00:00:00,CNY,3459816186.0,22.2990506164,3459816186.0,22.2990506164,,,,,,,,,,,2419522091.0,11.5546864606,1896071751.0,5.8700812165,,,,,,,,,,,,,,,,,,,25405317.0,45.6114806328,47195283.0,-0.6472489252,352921859.0,99.4431811031,,,79378029.0,-38.7666307342,,,,,18549852.0,188.3294648174,,,,,48000000.0,,-14643822.0,-169.1125526987,-10024912.0,-615.7175086387,,,,,,,,,,,,,,,,,1073650273.0,57.5982870021,1092983.0,-54.8568655391,,,3230644.0,44.2418565361,1415.0,,,,,,1071512612.0,57.2426339616,191079713.0,82.5637476675,,,,,,,880432899.0,52.6477249593,,,,,,,854681683.0,54.7004685861,25751216.0,5.9757456636,819624618.0,53.740784721,,,,,0.44,51.724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2007-09-30 00:00:00,三季报,2007三季报,58001001,2008-10-22 00:00:00,2008-10-22 00:00:00,CNY,5444734040.0,7.9703444135,5444734040.0,7.9703444135,,,,,,,,,,,3753156524.0,-0.0586173467,3094906499.0,-4.5335814189,,,,,,,,,,,,,,,,,,,40371560.0,61.7028860339,78551687.0,5.7506166216,449437774.0,79.2544053517,,,139205589.0,-14.8616861236,,,,,-49316585.0,,,,,,36789143.0,,-21134756.0,-133.5554748562,-6538581.0,,,,,,,,,,,,,,,,,,1707231903.0,26.3185345181,1567990.0,-44.401522201,,,12911591.0,162.7227966552,,,,,,,1695888302.0,24.0599906995,342190962.0,38.65910199,,,,,,,1353697340.0,20.8437453427,,,,,,,1272715210.0,14.5587704607,80982130.0,777.0667981425,1261865844.0,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,601168,西部矿业,10054349,通用,2007-12-31 00:00:00,年报,2007年报,58001001,2009-03-10 00:00:00,2009-03-10 00:00:00,CNY,8709307156.0,5.9283720898,8709307156.0,5.9283720898,,,,,,,,,,,6494359828.0,5.5606586952,5532512643.0,4.3069282189,,,,,,,,,,,,,,,,,,,61003641.0,86.7152127852,122086780.0,-7.260983492,589528704.0,35.6163961639,,,166605771.0,-5.3372407055,,,,,22622289.0,-69.0799729681,,,,,66401524.0,200.0,25633504.0,-10.162772757,-369395.0,98.3246143919,,,,,,,,,,,,,,,,,2306982356.0,13.5459462904,22212244.0,65.0481470592,,,18730799.0,-64.5598507029,265717.0,-99.2788435964,,,,,2310463801.0,15.9657612012,452782708.0,15.321759334,,,,,,,1857681093.0,16.1238189707,,,,,,,1742983223.0,13.2641081394,114697870.0,88.4144110494,1662020982.0,6.0394086085,,,,,0.81,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
