SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002183.SZ,2183,怡亚通,10086701,通用,2004-12-31 00:00:00,年报,2004年报,58001001,2007-10-23 00:00:00,2007-10-23 00:00:00,CNY,147302928.0,,147302928.0,,,,,,,,,,,,76554241.0,,30792687.0,,,,,,,,,,,,,,,,,,,,3355906.0,,1354683.0,,28094542.0,,,,12956423.0,,,,,,,,,,,,13422127,,,,,,,,,,,,,,,,,,,,,,84170814.0,,,,,,12853.0,,10935.0,,,,,,84157961.0,,15675127.0,,,,,,,,68482834.0,,,,,,,,68482834.0,,,,68493759.0,,,,,,0.97,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002183.SZ,2183,怡亚通,10086701,通用,2005-12-31 00:00:00,年报,2005年报,58001001,2007-10-23 00:00:00,2007-10-23 00:00:00,CNY,184836102.0,25.4802633658,184836102.0,25.4802633658,,,,,,,,,,,93241496.0,21.79794977,46456029.0,50.8670841229,,,,,,,,,,,,,,,,,,,4385002.0,30.6652212547,2130550.0,57.2729561086,51527932.0,83.4090479211,,,-11258017.0,-186.8913974173,,,,,,,,,,,4641447,-65.4194376197,-999790.0,,,,,,,,,,,,,,,,,,,,95236263.0,13.1464203257,89958.0,,,,403042.0,3035.781529604,189735.0,1635.1165980796,,,,,94923179.0,12.7916811102,11375867.0,-27.427273795,,,,,,,83547312.0,21.9974512153,,,,,,,83547312.0,21.9974512153,,,83813433.0,22.3665253939,,,,,1.18,21.6494845361,1.18,21.6494845361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002183.SZ,2183,怡亚通,10086701,通用,2006-09-30 00:00:00,三季报,2006三季报,58001001,2007-11-12 00:00:00,2007-11-12 00:00:00,CNY,200913205.83,,200913205.83,,,,,,,,,,,,125656598.21,,69209657.97,,,,,,,,,,,,,,,,,,,,2486132.47,,2914426.23,,52443177.12,,,,-1396795.58,,,,,,,,,,,,-211765,,6633950.0,,,,,,,,,,,,,,,,,,0.01,,81678792.63,,2157229.66,,,,1059913.6,,292722.77,,,,0.0,,82776108.69,,12768861.22,,,,0.0,,,,70007247.47,,,,,,,,70007247.47,,,,,,,,,,0.99,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002183.SZ,2183,怡亚通,10086701,通用,2006-12-31 00:00:00,年报,2006年报,58001001,2008-04-22 00:00:00,2008-04-22 00:00:00,CNY,284432391.0,53.8835692391,284432391.0,53.8835692391,,,,,,,,,,,178711142.0,91.6648162745,84788528.0,82.5135075579,,,,,,,,,,,,,,,,,,,5115241.0,16.6531052893,3649408.0,71.2894792424,67023276.0,30.0717366263,,,18134689.0,261.0824446259,,,,,,,,,,,1901195,-59.0387437366,12833627.0,1383.6322627752,,,,,,,,,,,,,,,,,,,120456071.0,26.4813078606,4586077.0,4998.0201871985,,,1151273.0,185.6459128329,307631.0,62.1371913458,,,,,123890875.0,30.5169889011,18776950.0,65.0595071127,,,,,,,105113925.0,25.813652748,,,,,,,105113925.0,25.813652748,,,102194342.0,21.9307434883,,,,,1.48,25.4237288136,1.48,25.4237288136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002183.SZ,2183,怡亚通,10086701,通用,2007-03-31 00:00:00,一季报,2007一季报,58001001,2008-04-22 00:00:00,2008-04-22 00:00:00,CNY,87257283.0,,87257283.0,,,,,,,,,,,,76783539.0,,22193451.0,,,,,,,,,,,,,,,,,,,,1071814.0,,1626883.0,,28759000.0,,,,23132391.0,,,,,,,,,,,,4226198,,-1224113.0,,,,,,23759801.0,,,,,,,,,,,,,,37235630.0,,187000.0,,,,23137.0,,,,,,,,37399493.0,,6174550.0,,,,,,,,31224943.0,,,,,,,,31224944.0,,,,,,,,,,0.37,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002183.SZ,2183,怡亚通,10086701,通用,2007-06-30 00:00:00,中报,2007中报,58001001,2008-08-27 00:00:00,2008-08-27 00:00:00,CNY,164507462.0,,164507462.0,,,,,,,,,,,,101845769.0,,56175857.0,,,,,,,,,,,,,,,,,,,,3583196.0,,2967135.0,,49990862.0,,,,-10871281.0,,,,,,,,,,,,13390272,,-7339078.0,,,,,,,,,,,,,,,,,,,,68712887.0,,242166.0,,,,106253.0,,39177.0,,,,,,68848800.0,,8189719.0,,,,,,,,60659081.0,,,,,,,,60713776.0,,-54695.0,,60598250.0,,,,,,0.33,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002183.SZ,2183,怡亚通,10086701,通用,2007-09-30 00:00:00,三季报,2007三季报,58001001,2008-10-28 00:00:00,2008-10-28 00:00:00,CNY,282302063.0,40.5094612043,282302063.0,40.5094612043,,,,,,,,,,,179675458.0,42.9892743871,92897965.0,34.2268806476,,,,,,,,,,,,,,,,,,,4380974.0,76.2164346778,3146970.0,7.9790583685,97486414.0,85.8896034787,,,-18236865.0,-1205.6216142952,,,,,,,,,,,14568517,6979.5679172668,-7339078.0,-210.629082221,,,,,,,,,,,,,,,,,,,109856044.0,34.49763453,1454802.0,-32.561561387,,,283630.0,-73.2402716599,53364.0,-81.7697816948,,,,,111027216.0,34.1295426387,15519984.0,21.5455609752,,,,,,,95507232.0,36.4247780788,,,,,,,95649956.0,36.6286483996,-142724.0,,94654500.0,,,,,,0.52,-47.4747474747,0.52,-47.4747474747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002183.SZ,2183,怡亚通,10086701,通用,2007-12-31 00:00:00,年报,2007年报,58001001,2009-04-29 00:00:00,2009-04-29 00:00:00,CNY,1796947246.0,531.7660375045,1796947246.0,531.7660375045,,,,,,,,,,,1579664090.0,783.9203153881,1538777365.0,1714.8414665248,,,,,,,,,,,,,,,,,,,6764303.0,32.2382073494,4066756.0,11.4360466136,135355828.0,101.9534646441,,,-106140916.0,-685.2921767779,,,,,840754.0,,,,,,-104065741,-5573.7015929455,-5190068.0,-140.4411628918,,,,,,,,,,,,,,,,,,,108027347.0,-10.3180552851,4661772.0,1.6505392299,,,567037.0,-50.7469557611,155741.0,-49.374087787,,,,,112122082.0,-9.4993218831,30854780.0,64.3226402584,,,,,,,81267302.0,-22.6864547204,,,,,,,81598936.0,-22.3709551327,-331634.0,,77536448.0,-24.1284336466,,,,,0.44,-70.2702702703,0.44,-70.2702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002183.SZ,2183,怡亚通,10086701,通用,2008-03-31 00:00:00,一季报,2008一季报,58001001,2009-04-29 00:00:00,2009-04-29 00:00:00,CNY,576434938.0,560.6152726529,576434938.0,560.6152726529,,,,,,,,,,,615798532.0,701.9929011087,503761823.0,2169.8670116693,,,,,,,,,,,,,,,,,,,1464840.0,36.6692355203,2561334.0,57.4381193976,50131013.0,74.3141729546,,,57879522.0,150.2098550902,,,,,,,,,,,-95871117,-2368.4956312979,-7807420.0,-537.8022290426,,,,,211612053.0,790.6305780928,,,,,,,,,,,,,68569922.0,84.1513679237,2005505.0,972.4625668449,,,6153.0,-73.4062324415,,,,,,,70569274.0,88.6904563118,30680376.0,396.8844045315,,,,,,,39888898.0,27.7469041337,,,,,,,40035037.0,28.2149200972,-146138.0,,38395568.0,,,,,,0.32,-13.5135135135,0.32,-13.5135135135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
002183.SZ,2183,怡亚通,10086701,通用,2008-06-30 00:00:00,中报,2008中报,58001001,2009-08-13 00:00:00,2009-08-13 00:00:00,CNY,1022035475.0,521.2699792305,1022035475.0,521.2699792305,,,,,,,,,,,783125556.0,668.9328321533,894465860.0,1492.2602836304,,,,,,,,,,,0.0,,,,,,,,2976179.0,-16.9406585629,5696644.0,91.9913991106,97666553.0,95.368811604,,,-217679680.0,-1902.3369831025,,,,,,,,,0.0,,-89325658,-767.0936781568,-31761916.0,-332.778013805,,,,,,,,,,,,,,,,,0.0,,117822345.0,71.4705205153,3083826.0,1173.4347513689,,,1439548.0,1254.8304518461,423939.0,982.1119534421,0.0,,0.0,,119466623.0,73.5202690533,39316391.0,380.0700854327,,,,,,,80150232.0,32.1322886511,,,,,,,80302850.0,32.2646280475,-152618.0,-179.034646677,78954542.0,30.2917856539,,,,,0.22,-33.3333333333,0.22,-33.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
