SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601319.SH,601319,中国人保,10009971,保险,2007-12-31 00:00:00,年报,2007年报,58001001,2009-09-04 00:00:00,2011-09-26 00:00:00,CNY,83892288029.4,,,,1277113456.68,,75299359166.42,,0.0,,414099911.96,,0.0,,79192590261.59,,,,,,7792373767.37,,,,430233614.94,,50086921599.94,,10513657993.99,,302496465.67,,33162799.87,,140137117.32,,4952376371.97,,,,15849849347.56,,,,,,,,,,254896616.66,,,,0.0,,924728990.84,,6682517232.32,,0,,,,-780617091.4,,,,,,,,,,0.0,,0.37,,4699697768.18,,288402792.92,,,,195199168.33,,,,0.0,,0,,4792901392.77,,2587193463.46,,0.0,,-0.03,,,,2205707929.28,,,,,,,,1590708032.79,,614999896.49,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2009-12-31 00:00:00,年报,2009年报,58001001,2010-09-07 00:00:00,,CNY,153624740000.0,,,,0.0,,141555240000.0,,0.0,,2356940000.0,,0.0,,152029160000.0,,,,,,14494420000.0,,,,657980000.0,,73595250000.0,,51603880000.0,,125830000.0,,75470000.0,,3542480000.0,,6423220000.0,,,,19286120000.0,,,,,,,,,,763230000.0,,,,0.0,,231660000.0,,9493340000.0,,528060000,,,,-12450000.0,,,,,,,,,,0.0,,0.0,,1595580000.0,,778900000.0,,,,288250000.0,,,,0.0,,0,,2086230000.0,,415150000.0,,0.0,,0.0,,,,1671080000.0,,,,,,,,1671080000.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2010-12-31 00:00:00,年报,2010年报,58001001,2011-10-25 00:00:00,2011-10-25 00:00:00,CNY,214589330000.0,39.6840964548,,,,,197081360000.0,39.2257609114,,,2907550000.0,23.3612226022,,,207419360000.0,36.4339314905,,,,,17267510000.0,19.1321211887,,,2276090000.0,245.920848658,80228390000.0,9.0130001597,81278170000.0,57.5039900101,977410000.0,676.7702455694,69150000.0,-8.3741884192,4844470000.0,36.7536302252,8489080000.0,32.162373389,,,25716420000.0,33.3415948879,,,,,,,,,1004660000.0,31.6326664308,,,,,-232510000.0,-200.3669170336,15243230000.0,60.5676189834,740590000,40.2473203803,,,-410290000.0,-3195.5020080321,,,,,,,,,,,10000.0,,7169980000.0,349.3651211472,549170000.0,-29.4941584286,,,389790000.0,35.2263660017,,,,,-10000,,7329350000.0,251.3203242212,1652330000.0,298.0079489341,,,,,,,5677020000.0,239.7216171578,,,,,,,5677020000.0,239.7216171578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2014-12-31 00:00:00,年报,2014年报,58001001,2017-09-29 00:00:00,2017-09-29 00:00:00,CNY,348629000000.0,,348629000000.0,,,,305729000000.0,,0.0,,2278000000.0,,,,326063000000.0,,,,,,26464000000.0,,,,54598000000.0,,171435000000.0,,8545000000.0,,4294000000.0,,241000000.0,,5972000000.0,,12791000000.0,,,,49022000000.0,,,,,,,,,,2219000000.0,,,,-9518000000.0,,386000000.0,,40119000000.0,,5845000000,,,,34000000.0,,,,,,,,83000000.0,,,,0.0,,22566000000.0,,451000000.0,,,,210000000.0,,,,,,0,,22807000000.0,,4526000000.0,,,,,,,,18281000000.0,,,,,,,,12818000000.0,,5463000000.0,,12641000000.0,,,,,,0.3,,0.3,,11123000000.0,,8325000000.0,,2798000000.0,,,,,,-384000000.0,,,,,,,,,,-384000000.0,,,,8709000000.0,,,,8264000000.0,,,,8000000.0,,,,,,,,9000000.0,,428000000.0,,,,,,,,29404000000.0,,21143000000.0,,8261000000.0,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2015-12-31 00:00:00,年报,2015年报,58001001,2017-09-29 00:00:00,2018-11-05 00:00:00,CNY,402736000000.0,15.5199366662,402736000000.0,15.5199366662,,,348785000000.0,14.0830604882,0.0,,2686000000.0,17.9104477612,,,369625000000.0,13.3599948476,,,,,35963000000.0,35.89404474,,,51901000000.0,-4.9397413825,188494000000.0,9.9507101817,21237000000.0,148.5313048566,4100000000.0,-4.5179319981,301000000.0,24.8962655602,5538000000.0,-7.2672471534,14853000000.0,16.1207098741,,,55513000000.0,13.2409938395,,,,,,,,,868000000.0,-60.8832807571,,,-9143000000.0,3.939903341,-305000000.0,-179.0155440415,50748000000.0,26.4936812981,6491000000,11.0521813516,,,632000000.0,1758.8235294118,121000000.0,,,,,,69000000.0,-16.8674698795,,,0.0,,33111000000.0,46.7295931933,359000000.0,-20.399113082,,,217000000.0,3.3333333333,,,,,0,,33253000000.0,45.8017275398,6121000000.0,35.2408307556,,,,,,,27132000000.0,48.4163886002,,,,,,,19176000000.0,49.6021220159,7956000000.0,45.6342668863,19311000000.0,52.7648129104,,,,,0.45,50.0,0.45,50.0,5911000000.0,-46.8578620876,4326000000.0,-48.036036036,1585000000.0,-43.3523945675,,,,,-272000000.0,29.1666666667,,,,,,,,,-272000000.0,29.1666666667,,,4598000000.0,-47.2040417958,,,3889000000.0,-52.940464666,,,-7000000.0,-187.5,,,,,,,47000000.0,422.2222222222,669000000.0,56.308411215,,,,,,,33043000000.0,12.3758672289,23502000000.0,11.1573570449,9541000000.0,15.4944921922,,,,,,,,,,,标准无保留意见
601319.SH,601319,中国人保,10009971,保险,2016-12-31 00:00:00,年报,2016年报,58001001,2017-09-29 00:00:00,2018-11-05 00:00:00,CNY,444672000000.0,10.412776608,444672000000.0,10.412776608,,,396780000000.0,13.7606261737,0.0,,3011000000.0,12.0997766195,,,418950000000.0,13.3446060196,,,,,53664000000.0,49.2200316992,,,63925000000.0,23.1671836766,218005000000.0,15.6562012584,16015000000.0,-24.5891604276,3502000000.0,-14.5853658537,226000000.0,-24.9169435216,6111000000.0,10.346695558,6872000000.0,-53.7332525416,,,59541000000.0,7.2559580639,,,,,,,,,1571000000.0,80.9907834101,,,-10482000000.0,-14.6450836706,-191000000.0,37.3770491803,44149000000.0,-13.003468117,10386000000,60.0061623787,,,688000000.0,8.8607594937,160000000.0,32.2314049587,,,,,75000000.0,8.6956521739,,,0.0,,25722000000.0,-22.3158466975,279000000.0,-22.2841225627,,,539000000.0,148.3870967742,,,,,0,,25462000000.0,-23.4294650107,4659000000.0,-23.8849861134,,,,,,,20803000000.0,-23.3266991007,,,,,,,14334000000.0,-25.2503128911,6469000000.0,-18.6902966315,11906000000.0,-38.3460204029,,,,,0.34,-24.4444444444,0.34,-24.4444444444,-4279000000.0,-172.3904584673,-3141000000.0,-172.6074895978,-1138000000.0,-171.7981072555,,,,,-9000000.0,96.6911764706,,,,,,,,,-9000000.0,96.6911764706,,,-3132000000.0,-168.1165724228,,,-3487000000.0,-189.6631524814,,,-3000000.0,57.1428571429,,,,,,,55000000.0,17.0212765957,303000000.0,-54.7085201794,,,,,,,16524000000.0,-49.992434101,11193000000.0,-52.3742660199,5331000000.0,-44.1253537365,,,,,,,,,,,标准无保留意见
601319.SH,601319,中国人保,10009971,保险,2017-06-30 00:00:00,中报,2017中报,58001001,2017-09-29 00:00:00,2018-08-28 00:00:00,CNY,264692000000.0,,264692000000.0,,,,240872000000.0,,0.0,,1567000000.0,,,,248055000000.0,,,,,,31401000000.0,,,,61425000000.0,,114010000000.0,,6063000000.0,,1477000000.0,,77000000.0,,3318000000.0,,1128000000.0,,,,31934000000.0,,,,,,,,,,752000000.0,,,,-3530000000.0,,189000000.0,,22288000000.0,,5945000000,,,,-325000000.0,,36000000.0,,,,,,65000000.0,,,,0.0,,16637000000.0,,150000000.0,,,,112000000.0,,,,,,0,,16675000000.0,,3027000000.0,,,,,,,,13648000000.0,,,,13648000000.0,,,,9455000000.0,,4193000000.0,,9419000000.0,,,,,,0.22,,0.22,,-729000000.0,,-658000000.0,,-71000000.0,,,,,,-265000000.0,,,,,,-279000000.0,,14000000.0,,-265000000.0,,,,-393000000.0,,-889000000.0,,429000000.0,,,,-2000000.0,,,,,,,,-91000000.0,,160000000.0,,,,,,,,12919000000.0,,8797000000.0,,4122000000.0,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2017-09-30 00:00:00,三季报,2017三季报,58001001,2018-11-15 00:00:00,2018-11-15 00:00:00,CNY,375519000000.0,,375519000000.0,,,,339567000000.0,,,,2679000000.0,,,,349612000000.0,,,,,,47924000000.0,,,,68018000000.0,,170957000000.0,,11958000000.0,,2167000000.0,,429000000.0,,5207000000.0,,1647000000.0,,,,46882000000.0,,,,,,,,,,773000000.0,,,,-6350000000.0,,116000000.0,,33587000000.0,,8092000000,,,,-608000000.0,,51000000.0,,,,,,127000000.0,,,,0.0,,25907000000.0,,176000000.0,,,,151000000.0,,,,,,0,,25932000000.0,,5167000000.0,,,,,,,,20765000000.0,,,,20765000000.0,,,,14485000000.0,,6280000000.0,,14446000000.0,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601319.SH,601319,中国人保,10009971,保险,2017-12-31 00:00:00,年报,2017年报,58001001,2018-04-09 00:00:00,2019-03-23 00:00:00,CNY,488141000000.0,9.7755199338,488141000000.0,9.7755199338,,,435624000000.0,9.789807954,0.0,,3696000000.0,22.7499169711,,,456495000000.0,8.9616899391,,,,,68094000000.0,26.8895348837,,,72116000000.0,12.8134532655,236168000000.0,8.3314602876,8024000000.0,-49.8969715891,2616000000.0,-25.2998286693,563000000.0,149.1150442478,8464000000.0,38.5043364425,2299000000.0,-66.5454016298,,,64966000000.0,9.1113686367,,,,,,,,,1333000000.0,-15.1495862508,,,-8148000000.0,22.266742988,-110000000.0,42.4083769634,49354000000.0,11.789621509,12674000000,22.0296553052,,,-668000000.0,-197.0930232558,72000000.0,-55.0,,,,,173000000.0,130.6666666667,,,0.0,,31646000000.0,23.0308685172,370000000.0,32.6164874552,,,518000000.0,-3.8961038961,,,,,0,,31498000000.0,23.7059146964,7729000000.0,65.8939686628,,,,,,,23769000000.0,14.2575590059,,,23769000000.0,,,,16646000000.0,16.1294823497,7123000000.0,10.1097542124,16777000000.0,40.9121451369,,,,,0.39,14.7058823529,0.39,14.7058823529,-4308000000.0,-0.6777284412,-3234000000.0,-2.9608404967,-1074000000.0,5.6239015817,,,,,-146000000.0,-1522.2222222222,,,,,-232000000.0,,86000000.0,,-146000000.0,-1522.2222222222,,,-3088000000.0,1.404853129,-1051000000.0,,-2190000000.0,37.1952968167,,,3000000.0,200.0,,,,,,,-58000000.0,-205.4545454545,208000000.0,-31.3531353135,,,,,,,19461000000.0,17.7741466957,13412000000.0,19.8248905566,6049000000.0,13.4683924217,,,,,,,,,,,标准无保留意见
601319.SH,601319,中国人保,10009971,保险,2018-03-31 00:00:00,一季报,2018一季报,58001001,2018-10-29 00:00:00,2019-04-30 00:00:00,CNY,152924000000.0,,152924000000.0,,,,142326000000.0,,0.0,,865000000.0,,,,143189000000.0,,,,,,21564000000.0,,,,53186000000.0,,62873000000.0,,-10290000000.0,,709000000.0,,76000000.0,,2222000000.0,,537000000.0,,,,14013000000.0,,,,,,,,,,147000000.0,,,,-1848000000.0,,-194000000.0,,10325000000.0,,2351000000,,,,-416000000.0,,9000000.0,,,,,,9000000.0,,,,0.0,,9735000000.0,,63000000.0,,,,39000000.0,,,,,,0,,9759000000.0,,2365000000.0,,,,,,,,7394000000.0,,,,7394000000.0,,,,5250000000.0,,2144000000.0,,5232000000.0,,,,,,0.12,,0.12,,-191000000.0,,-183000000.0,,-8000000.0,,,,,,11000000.0,,,,,,,,11000000.0,,11000000.0,,,,-194000000.0,,-42000000.0,,-212000000.0,,,,,,,,,,,,-37000000.0,,97000000.0,,,,,,,,7203000000.0,,5067000000.0,,2136000000.0,,,,,,,,,,,,标准无保留意见
